Ativo,Data,Hora,Abertura,Máximo,Mínimo,Fechamento,Volume,Quantidade
WINJ20,13/04/2020,14:00:00,77745.00,78045.00,77430.00,77575.00,5558351158.00,357585
WINJ20,13/04/2020,13:45:00,77895.00,78170.00,77520.00,77745.00,5616645077.00,361029
WINJ20,13/04/2020,13:30:00,77790.00,78045.00,77670.00,77890.00,4720641882.00,303177
WINJ20,13/04/2020,13:15:00,77930.00,78095.00,77720.00,77795.00,4552105445.00,292116
WINJ20,13/04/2020,13:00:00,77285.00,77935.00,77190.00,77930.00,5492586553.00,353909
WINJ20,13/04/2020,12:45:00,76930.00,77490.00,76895.00,77290.00,5607798987.00,362759
WINJ20,13/04/2020,12:30:00,77235.00,77365.00,76855.00,76930.00,5672737319.00,367833
WINJ20,13/04/2020,12:15:00,76725.00,77330.00,76720.00,77230.00,5636014257.00,365837
WINJ20,13/04/2020,12:00:00,76845.00,76965.00,76315.00,76725.00,6679540262.00,435960
WINJ20,13/04/2020,11:45:00,76740.00,77070.00,76600.00,76850.00,6123043737.00,398280
WINJ20,13/04/2020,11:30:00,77655.00,77670.00,76675.00,76740.00,7551588088.00,489255
WINJ20,13/04/2020,11:15:00,77495.00,77730.00,76960.00,77655.00,8382091828.00,542402
WINJ20,13/04/2020,11:00:00,76750.00,77580.00,76625.00,77500.00,7369521920.00,476964
WINJ20,13/04/2020,10:45:00,76705.00,77095.00,76435.00,76750.00,7637033603.00,497313
WINJ20,13/04/2020,10:30:00,77255.00,77355.00,76425.00,76710.00,1.012094891E10,659210
WINJ20,13/04/2020,10:15:00,77585.00,77850.00,77165.00,77260.00,7191000440.00,463659
WINJ20,13/04/2020,10:00:00,76995.00,77640.00,76990.00,77585.00,7266391605.00,469806
WINJ20,13/04/2020,09:45:00,76725.00,77040.00,76665.00,76995.00,4834201244.00,314456
WINJ20,13/04/2020,09:30:00,76985.00,77285.00,76695.00,76725.00,5490193316.00,356330
WINJ20,13/04/2020,09:15:00,77025.00,77160.00,76835.00,76985.00,4425994744.00,287438
WINJ20,13/04/2020,09:00:00,77520.00,77760.00,76985.00,77025.00,5129522117.00,331782
WINJ20,09/04/2020,17:45:00,77965.00,78190.00,77930.00,78190.00,740140581.00,47421
WINJ20,09/04/2020,17:30:00,77860.00,78000.00,77790.00,77960.00,1259811711.00,80874
WINJ20,09/04/2020,17:15:00,77790.00,77915.00,77750.00,77860.00,1502892237.00,96554
WINJ20,09/04/2020,17:00:00,77985.00,78025.00,77725.00,77790.00,2780550885.00,178509
WINJ20,09/04/2020,16:45:00,78190.00,78240.00,77830.00,77985.00,4996193365.00,320153
WINJ20,09/04/2020,16:30:00,78130.00,78410.00,77925.00,78190.00,5723437377.00,365973
WINJ20,09/04/2020,16:15:00,78110.00,78200.00,77840.00,78130.00,4738131425.00,303704
WINJ20,09/04/2020,16:00:00,77750.00,78220.00,77715.00,78110.00,5861387660.00,375842
WINJ20,09/04/2020,15:45:00,77835.00,77925.00,77420.00,77750.00,5567893049.00,358362
WINJ20,09/04/2020,15:30:00,77995.00,78290.00,77620.00,77840.00,6780388837.00,434911
WINJ20,09/04/2020,15:15:00,78025.00,78355.00,77820.00,77995.00,6551046397.00,419578
WINJ20,09/04/2020,15:00:00,78490.00,78535.00,77875.00,78025.00,6458553700.00,413382
WINJ20,09/04/2020,14:45:00,78370.00,78575.00,78155.00,78490.00,5347856902.00,341250
WINJ20,09/04/2020,14:30:00,78940.00,79155.00,78250.00,78365.00,7251806893.00,461123
WINJ20,09/04/2020,14:15:00,79165.00,79300.00,78705.00,78945.00,6138153056.00,388308
WINJ20,09/04/2020,14:00:00,79560.00,79580.00,78935.00,79160.00,5661081389.00,357166
WINJ20,09/04/2020,13:45:00,79375.00,79625.00,79220.00,79565.00,5119974319.00,322411
WINJ20,09/04/2020,13:30:00,79265.00,79590.00,79115.00,79375.00,5097487016.00,321189
WINJ20,09/04/2020,13:15:00,79230.00,79625.00,79175.00,79270.00,5171949921.00,325701
WINJ20,09/04/2020,13:00:00,79270.00,79315.00,78810.00,79235.00,5847809992.00,369892
WINJ20,09/04/2020,12:45:00,79430.00,79575.00,79185.00,79275.00,4214069603.00,265470
WINJ20,09/04/2020,12:30:00,79565.00,79685.00,79135.00,79425.00,5742666826.00,361665
WINJ20,09/04/2020,12:15:00,79490.00,79600.00,79080.00,79560.00,6998032557.00,441188
WINJ20,09/04/2020,12:00:00,79900.00,79925.00,79220.00,79495.00,7933123402.00,498993
WINJ20,09/04/2020,11:45:00,80220.00,80415.00,79805.00,79900.00,6876968525.00,429495
WINJ20,09/04/2020,11:30:00,80120.00,80470.00,80005.00,80220.00,8501806516.00,529713
WINJ20,09/04/2020,11:15:00,79430.00,80130.00,78935.00,80125.00,9585712267.00,603900
WINJ20,09/04/2020,11:00:00,79980.00,80000.00,79310.00,79430.00,6973157691.00,438195
WINJ20,09/04/2020,10:45:00,79860.00,80080.00,79665.00,79980.00,6358684796.00,398172
WINJ20,09/04/2020,10:30:00,79530.00,80050.00,79410.00,79860.00,9252846217.00,580287
WINJ20,09/04/2020,10:15:00,79500.00,79870.00,79450.00,79530.00,5827207732.00,365674
WINJ20,09/04/2020,10:00:00,79170.00,79740.00,79015.00,79500.00,7044583695.00,443516
WINJ20,09/04/2020,09:45:00,78565.00,79290.00,78500.00,79175.00,6804399673.00,431235
WINJ20,09/04/2020,09:30:00,78000.00,78770.00,77980.00,78565.00,7100086417.00,452762
WINJ20,09/04/2020,09:15:00,77785.00,78040.00,77595.00,78005.00,3822700653.00,245634
WINJ20,09/04/2020,09:00:00,78510.00,78590.00,77680.00,77780.00,3794725450.00,243514
WINJ20,08/04/2020,17:45:00,78920.00,79125.00,78780.00,79090.00,1122630816.00,71102
WINJ20,08/04/2020,17:30:00,78675.00,78960.00,78665.00,78915.00,1532268263.00,97248
WINJ20,08/04/2020,17:15:00,78820.00,78820.00,78640.00,78675.00,1866793906.00,118547
WINJ20,08/04/2020,17:00:00,78625.00,78855.00,78560.00,78825.00,2650363500.00,168377
WINJ20,08/04/2020,16:45:00,78840.00,79180.00,78520.00,78630.00,6260471999.00,397106
WINJ20,08/04/2020,16:30:00,78755.00,79020.00,78520.00,78840.00,5547975447.00,352122
WINJ20,08/04/2020,16:15:00,78740.00,78930.00,78590.00,78755.00,4742782482.00,301104
WINJ20,08/04/2020,16:00:00,78665.00,79115.00,78520.00,78740.00,5973669768.00,378710
WINJ20,08/04/2020,15:45:00,78570.00,78775.00,78440.00,78660.00,4959700492.00,315428
WINJ20,08/04/2020,15:30:00,78180.00,78690.00,78105.00,78565.00,6176520135.00,393730
WINJ20,08/04/2020,15:15:00,77700.00,78400.00,77660.00,78180.00,6258971482.00,400893
WINJ20,08/04/2020,15:00:00,77580.00,77875.00,77535.00,77705.00,4347778566.00,279681
WINJ20,08/04/2020,14:45:00,77430.00,77775.00,77370.00,77575.00,4799638204.00,309428
WINJ20,08/04/2020,14:30:00,77740.00,77845.00,77335.00,77430.00,5160341102.00,332673
WINJ20,08/04/2020,14:15:00,77830.00,78040.00,77715.00,77735.00,4542847993.00,291683
WINJ20,08/04/2020,14:00:00,77630.00,77845.00,77470.00,77835.00,4795099003.00,308692
WINJ20,08/04/2020,13:45:00,77765.00,77820.00,77450.00,77630.00,3892656411.00,250674
WINJ20,08/04/2020,13:30:00,77685.00,77945.00,77485.00,77765.00,5669220406.00,364674
WINJ20,08/04/2020,13:15:00,77855.00,78115.00,77670.00,77690.00,4972150852.00,319138
WINJ20,08/04/2020,13:00:00,77780.00,77900.00,77550.00,77850.00,5013511169.00,322511
WINJ20,08/04/2020,12:45:00,77950.00,78355.00,77765.00,77785.00,5941314111.00,380626
WINJ20,08/04/2020,12:30:00,77775.00,78095.00,77625.00,77950.00,5559072786.00,356864
WINJ20,08/04/2020,12:15:00,77330.00,77900.00,77245.00,77775.00,6719213272.00,433077
WINJ20,08/04/2020,12:00:00,77180.00,77400.00,76805.00,77330.00,6119075513.00,397070
WINJ20,08/04/2020,11:45:00,77200.00,77485.00,76865.00,77175.00,6821636700.00,441781
WINJ20,08/04/2020,11:30:00,77275.00,77450.00,76910.00,77205.00,6125739434.00,396851
WINJ20,08/04/2020,11:15:00,76715.00,77425.00,76655.00,77275.00,7386531748.00,479205
WINJ20,08/04/2020,11:00:00,76440.00,76780.00,76180.00,76715.00,6579246137.00,430123
WINJ20,08/04/2020,10:45:00,76935.00,77150.00,76315.00,76440.00,7645756348.00,498508
WINJ20,08/04/2020,10:30:00,76480.00,77090.00,76330.00,76930.00,8965520964.00,584327
WINJ20,08/04/2020,10:15:00,76230.00,76620.00,76115.00,76485.00,6104916260.00,399576
WINJ20,08/04/2020,10:00:00,76610.00,76840.00,76205.00,76235.00,7669048943.00,501051
WINJ20,08/04/2020,09:45:00,76795.00,76915.00,76350.00,76610.00,5558783949.00,362777
WINJ20,08/04/2020,09:30:00,77140.00,77235.00,76665.00,76795.00,6303416940.00,409645
WINJ20,08/04/2020,09:15:00,77575.00,77765.00,77135.00,77140.00,4726699056.00,305117
WINJ20,08/04/2020,09:00:00,77050.00,77695.00,76800.00,77575.00,3508969644.00,226679
WINJ20,07/04/2020,17:45:00,76370.00,76710.00,76370.00,76595.00,818514893.20,53462
WINJ20,07/04/2020,17:30:00,76585.00,76650.00,76290.00,76375.00,1842445925.00,120510
WINJ20,07/04/2020,17:15:00,76285.00,76650.00,76165.00,76585.00,2166871654.00,141734
WINJ20,07/04/2020,17:00:00,76480.00,76530.00,76070.00,76285.00,3698425611.00,242411
WINJ20,07/04/2020,16:45:00,76960.00,77285.00,76335.00,76480.00,6805563866.00,443218
WINJ20,07/04/2020,16:30:00,76645.00,77075.00,76355.00,76955.00,6523287497.00,424890
WINJ20,07/04/2020,16:15:00,77545.00,77630.00,76575.00,76645.00,8142155609.00,528871
WINJ20,07/04/2020,16:00:00,77360.00,77810.00,77225.00,77540.00,5935378932.00,382602
WINJ20,07/04/2020,15:45:00,77730.00,77990.00,77255.00,77355.00,6129698783.00,394812
WINJ20,07/04/2020,15:30:00,78025.00,78235.00,77640.00,77730.00,6251876811.00,401002
WINJ20,07/04/2020,15:15:00,77685.00,78290.00,77270.00,78025.00,7898143562.00,508005
WINJ20,07/04/2020,15:00:00,78140.00,78175.00,77480.00,77685.00,6794294637.00,436927
WINJ20,07/04/2020,14:45:00,78290.00,78495.00,78025.00,78140.00,5411792154.00,345838
WINJ20,07/04/2020,14:30:00,78495.00,78560.00,77975.00,78295.00,6926918118.00,442688
WINJ20,07/04/2020,14:15:00,78320.00,78515.00,78130.00,78495.00,4730627984.00,302057
WINJ20,07/04/2020,14:00:00,78435.00,78600.00,78100.00,78325.00,5841442887.00,372674
WINJ20,07/04/2020,13:45:00,78750.00,78870.00,78335.00,78440.00,5658837121.00,359993
WINJ20,07/04/2020,13:30:00,78845.00,78960.00,78365.00,78745.00,6256715167.00,397929
WINJ20,07/04/2020,13:15:00,79095.00,79415.00,78645.00,78855.00,6756084014.00,427423
WINJ20,07/04/2020,13:00:00,78890.00,79285.00,78880.00,79090.00,4891391063.00,309195
WINJ20,07/04/2020,12:45:00,79090.00,79215.00,78670.00,78895.00,5770440552.00,365540
WINJ20,07/04/2020,12:30:00,78865.00,79325.00,78840.00,79090.00,5444920226.00,344148
WINJ20,07/04/2020,12:15:00,78560.00,78955.00,78395.00,78870.00,5876269260.00,373373
WINJ20,07/04/2020,12:00:00,78255.00,78755.00,78070.00,78560.00,6110228511.00,389653
WINJ20,07/04/2020,11:45:00,78730.00,78855.00,77760.00,78255.00,8407712428.00,537704
WINJ20,07/04/2020,11:30:00,78195.00,78985.00,78085.00,78735.00,8164877980.00,519027
WINJ20,07/04/2020,11:15:00,78430.00,78765.00,78035.00,78190.00,7538666243.00,480828
WINJ20,07/04/2020,11:00:00,79110.00,79205.00,78285.00,78425.00,9377181263.00,596080
WINJ20,07/04/2020,10:45:00,79290.00,79450.00,78825.00,79115.00,8316087363.00,525065
WINJ20,07/04/2020,10:30:00,79880.00,79975.00,79080.00,79295.00,8196557632.00,515950
WINJ20,07/04/2020,10:15:00,79655.00,79985.00,79515.00,79880.00,6937403206.00,435030
WINJ20,07/04/2020,10:00:00,79315.00,79660.00,78925.00,79650.00,6775030880.00,427748
WINJ20,07/04/2020,09:45:00,79360.00,79520.00,79105.00,79310.00,5014625561.00,316108
WINJ20,07/04/2020,09:30:00,78500.00,79470.00,78450.00,79360.00,5812246802.00,367520
WINJ20,07/04/2020,09:15:00,78325.00,78695.00,78170.00,78505.00,4410732077.00,281192
WINJ20,07/04/2020,09:00:00,77800.00,78600.00,77520.00,78320.00,4461223981.00,285684
WINJ20,06/04/2020,17:45:00,74315.00,74630.00,74300.00,74400.00,846819697.10,56876
WINJ20,06/04/2020,17:30:00,74235.00,74465.00,73830.00,74315.00,2563141683.00,172898
WINJ20,06/04/2020,17:15:00,74420.00,74585.00,74180.00,74235.00,2503305485.00,168213
WINJ20,06/04/2020,17:00:00,73970.00,74455.00,73920.00,74420.00,3108946062.00,209731
WINJ20,06/04/2020,16:45:00,73565.00,74340.00,73455.00,73965.00,5979262443.00,404343
WINJ20,06/04/2020,16:30:00,73280.00,73690.00,73115.00,73565.00,5341669107.00,363809
WINJ20,06/04/2020,16:15:00,72910.00,73315.00,72610.00,73285.00,5673401320.00,389039
WINJ20,06/04/2020,16:00:00,73335.00,73440.00,72740.00,72910.00,6739130489.00,460693
WINJ20,06/04/2020,15:45:00,73815.00,73920.00,73305.00,73335.00,6141077300.00,416762
WINJ20,06/04/2020,15:30:00,74665.00,74750.00,73735.00,73810.00,6705293432.00,451231
WINJ20,06/04/2020,15:15:00,74510.00,74820.00,74430.00,74655.00,4898672226.00,328353
WINJ20,06/04/2020,15:00:00,74875.00,74925.00,74450.00,74505.00,4994031839.00,334350
WINJ20,06/04/2020,14:45:00,75190.00,75300.00,74870.00,74875.00,4008605114.00,266803
WINJ20,06/04/2020,14:30:00,75090.00,75220.00,74975.00,75190.00,3763083519.00,250575
WINJ20,06/04/2020,14:15:00,74805.00,75370.00,74770.00,75090.00,5272986833.00,350929
WINJ20,06/04/2020,14:00:00,74900.00,74965.00,74665.00,74800.00,3662211905.00,244738
WINJ20,06/04/2020,13:45:00,74850.00,74905.00,74715.00,74900.00,2791059044.00,186582
WINJ20,06/04/2020,13:30:00,74975.00,75015.00,74760.00,74855.00,3455582160.00,230780
WINJ20,06/04/2020,13:15:00,74775.00,75070.00,74715.00,74975.00,3840550377.00,256424
WINJ20,06/04/2020,13:00:00,74745.00,74830.00,74520.00,74775.00,5081498256.00,340249
WINJ20,06/04/2020,12:45:00,74950.00,75065.00,74720.00,74745.00,4016147188.00,268085
WINJ20,06/04/2020,12:30:00,75065.00,75230.00,74910.00,74950.00,4715492315.00,314162
WINJ20,06/04/2020,12:15:00,74870.00,75075.00,74750.00,75065.00,3865408197.00,258099
WINJ20,06/04/2020,12:00:00,74815.00,74980.00,74685.00,74875.00,4176963256.00,279040
WINJ20,06/04/2020,11:45:00,74795.00,74935.00,74605.00,74815.00,4797643316.00,320848
WINJ20,06/04/2020,11:30:00,74895.00,75100.00,74700.00,74795.00,5293464544.00,353409
WINJ20,06/04/2020,11:15:00,74675.00,75180.00,74655.00,74890.00,5350071047.00,357049
WINJ20,06/04/2020,11:00:00,74460.00,74830.00,74240.00,74675.00,5675883375.00,380772
WINJ20,06/04/2020,10:45:00,74050.00,74550.00,74045.00,74455.00,6170130884.00,415180
WINJ20,06/04/2020,10:30:00,73570.00,74130.00,73240.00,74050.00,7501447581.00,509514
WINJ20,06/04/2020,10:15:00,73440.00,73815.00,73440.00,73570.00,4730838796.00,321129
WINJ20,06/04/2020,10:00:00,73415.00,73675.00,73330.00,73440.00,4405123744.00,299679
WINJ20,06/04/2020,09:45:00,73110.00,73450.00,73020.00,73410.00,3246598637.00,221552
WINJ20,06/04/2020,09:30:00,72830.00,73180.00,72745.00,73105.00,3001520230.00,205691
WINJ20,06/04/2020,09:15:00,72490.00,72995.00,72275.00,72830.00,3262325651.00,224388
WINJ20,06/04/2020,09:00:00,72650.00,72845.00,72150.00,72485.00,2667158623.00,184081
WINJ20,03/04/2020,17:45:00,69400.00,69540.00,69295.00,69300.00,608702816.90,43848
WINJ20,03/04/2020,17:30:00,69370.00,69530.00,69225.00,69390.00,1443481884.00,104038
WINJ20,03/04/2020,17:15:00,69305.00,69650.00,69200.00,69375.00,1744245727.00,125620
WINJ20,03/04/2020,17:00:00,69255.00,69595.00,69165.00,69305.00,2335656785.00,168360
WINJ20,03/04/2020,16:45:00,68520.00,69370.00,68510.00,69255.00,4245196350.00,307300
WINJ20,03/04/2020,16:30:00,69010.00,69180.00,68500.00,68520.00,3882101253.00,282349
WINJ20,03/04/2020,16:15:00,69065.00,69390.00,68820.00,69010.00,3688497427.00,267037
WINJ20,03/04/2020,16:00:00,69330.00,69510.00,68910.00,69065.00,4364013946.00,315518
WINJ20,03/04/2020,15:45:00,68470.00,69375.00,68235.00,69330.00,5130370692.00,372515
WINJ20,03/04/2020,15:30:00,68805.00,68825.00,68420.00,68465.00,3020874602.00,220090
WINJ20,03/04/2020,15:15:00,68700.00,68870.00,68375.00,68810.00,4337753747.00,316134
WINJ20,03/04/2020,15:00:00,68985.00,69210.00,68575.00,68695.00,3965906389.00,287723
WINJ20,03/04/2020,14:45:00,68905.00,69170.00,68785.00,68985.00,3509207619.00,254410
WINJ20,03/04/2020,14:30:00,68735.00,69020.00,68475.00,68905.00,4244839930.00,308718
WINJ20,03/04/2020,14:15:00,68935.00,69240.00,68605.00,68740.00,4342366819.00,314863
WINJ20,03/04/2020,14:00:00,69090.00,69390.00,68865.00,68935.00,4840565129.00,349993
WINJ20,03/04/2020,13:45:00,68865.00,69165.00,68370.00,69090.00,4816804017.00,350289
WINJ20,03/04/2020,13:30:00,68270.00,68890.00,68175.00,68865.00,4026742263.00,294073
WINJ20,03/04/2020,13:15:00,67940.00,68310.00,67710.00,68270.00,4080366532.00,300110
WINJ20,03/04/2020,13:00:00,68410.00,68535.00,67825.00,67950.00,4555348684.00,334470
WINJ20,03/04/2020,12:45:00,68600.00,68630.00,68090.00,68405.00,4431615754.00,324242
WINJ20,03/04/2020,12:30:00,68940.00,69290.00,68515.00,68605.00,4785748400.00,346861
WINJ20,03/04/2020,12:15:00,69240.00,69660.00,68705.00,68940.00,4840889357.00,349902
WINJ20,03/04/2020,12:00:00,69745.00,69945.00,69170.00,69235.00,5269842478.00,378734
WINJ20,03/04/2020,11:45:00,69415.00,69810.00,69215.00,69740.00,5010722216.00,360238
WINJ20,03/04/2020,11:30:00,69630.00,69720.00,68915.00,69410.00,6412836512.00,463126
WINJ20,03/04/2020,11:15:00,70490.00,70490.00,69550.00,69630.00,5988745135.00,428025
WINJ20,03/04/2020,11:00:00,70470.00,70890.00,70375.00,70485.00,4623610853.00,327492
WINJ20,03/04/2020,10:45:00,71420.00,71440.00,70320.00,70470.00,6663860033.00,470431
WINJ20,03/04/2020,10:30:00,71395.00,71660.00,71075.00,71420.00,6483044685.00,454428
WINJ20,03/04/2020,10:15:00,71590.00,71750.00,71250.00,71395.00,5962857436.00,417014
WINJ20,03/04/2020,10:00:00,72110.00,72480.00,71580.00,71590.00,5803843157.00,402768
WINJ20,03/04/2020,09:45:00,71915.00,72195.00,71780.00,72105.00,3021656341.00,209865
WINJ20,03/04/2020,09:30:00,71765.00,72285.00,71235.00,71915.00,4824529938.00,335449
WINJ20,03/04/2020,09:15:00,72405.00,72480.00,71480.00,71765.00,4018426044.00,279162
WINJ20,03/04/2020,09:00:00,72450.00,73275.00,72380.00,72405.00,2884591526.00,198425
WINJ20,02/04/2020,17:45:00,72165.00,72305.00,72150.00,72250.00,530722535.60,36744
WINJ20,02/04/2020,17:30:00,72170.00,72290.00,72025.00,72165.00,1230911188.00,85298
WINJ20,02/04/2020,17:15:00,72070.00,72325.00,71995.00,72170.00,1790931571.00,124120
WINJ20,02/04/2020,17:00:00,72340.00,72435.00,71855.00,72070.00,3026271546.00,209716
WINJ20,02/04/2020,16:45:00,72300.00,72665.00,71970.00,72340.00,4908195819.00,339324
WINJ20,02/04/2020,16:30:00,72190.00,72345.00,71770.00,72300.00,4759251352.00,330394
WINJ20,02/04/2020,16:15:00,72215.00,72495.00,72010.00,72195.00,3534838296.00,244614
WINJ20,02/04/2020,16:00:00,72395.00,72530.00,72050.00,72215.00,3841880339.00,265746
